0.163077224547145 Balance
0.213831067251698 Balance
0.307849238033814 St2_suppressed
0.145875412657514 Balance
0.0226354382771794 Balance
0.177867935137281 Balance
0.292984587157755 H_suppressed
0.163836156626063 Balance
0.279067469424887 St1_dominance
0.0494930498353052 Balance
0.222074536296735 H_suppressed
0.0797280428269508 H_suppressed
0.171916577461279 Balance
0.0268713519384493 Balance
0.315022848988514 St2_dominance
0.0412491134207755 Balance
0.244028548620853 Balance
0.162648011208253 Balance
0.197081300870986 Balance
0.0381291550522694 Balance
0.0315114573449087 Balance
0.164522825382984 Balance
0.195276542282989 Balance
0.153774511704639 H_dominance
0.0545459782385466 Balance
0.168882223123584 St2_suppressed
0.198094300193115 Balance
0.284522674769516 Balance
0.0894986894038119 Balance
0.0629859242688396 Balance
0.103704380515 Balance
0.150753619770804 Balance
0.0426009948944857 Balance
0.281054125362998 H_suppressed
0.0871829082131607 St1_dominance
0.0368128930403466 Balance
0.363122242025313 St1_dominance
0.209718781672096 H_suppressed
0.128629890191588 H_dominance
0.155064193371649 Balance
0.137915091480229 Balance
0.257549379812882 Balance
0.10470981693232 Balance
0.244273091940148 St2_suppressed
0.00607293966242047 H_dominance
0.353344306187166 St1_dominance
0.142344097218676 Balance
0.11415314297469 Balance
0.211547650186808 H_suppressed
0.204692441249793 H_dominance
0.0433281498104869 Balance
0.0747011831097741 Balance
0.0236857024806105 Balance
0.0449087791083214 Balance
0.192211641650551 St1_suppressed
0.154032198530048 Balance
0.371879789902597 St2_suppressed
0.100833197640658 St2_suppressed
0.303666089456824 H_suppressed
0.129216186714359 Balance
0.194758252110148 Balance
0.119878646447731 St2_dominance
0.0443175703982066 Balance
0.0442663983852312 Balance
0.17606802050912 St1_suppressed
0.206302844493235 St2_suppressed
0.111316729131266 H_dominance
0.259868151540353 Balance
0.294658242855074 H_dominance
0.112990218399647 Balance
0.26730772162143 H_dominance
0.234787661971408 Balance
0.149668750437925 St2_dominance
0.165674182484779 St2_suppressed
0.131984691241068 Balance
0.160909156613289 Balance
0.107135952756299 Balance
0.195335021575753 Balance
0.0767091139630748 Balance
0.148465390229508 Balance
0.178382777400174 Balance
0.180856593848165 St1_dominance
0.0958581005340707 Balance
0.0940568025890334 H_suppressed
0.00698973373715512 H_dominance
0.0847284570495651 Balance
0.343650275829949 St2_suppressed
0.191413818552893 Balance
0.153461009685066 H_suppressed
0.12564161816536 St2_suppressed
0.0783000671471615 St2_suppressed
0.0710264409779907 Balance
0.0692217792677998 Balance
0.281359135110645 H_suppressed
0.266975859607194 St2_suppressed
0.193151065169209 Balance
0.184014656179882 Balance
0.335763601244983 H_suppressed
0.148702613857323 St2_suppressed
0.163845341474819 St2_suppressed
0.276090194027242 St2_suppressed
0.198673304980815 Balance
0.224980702668029 St2_suppressed
0.0735201697087269 Balance
0.156316625222655 Balance
0.0982707806725885 Balance
0.0561178941693289 Balance
0.250222966236115 Balance
0.293675802478924 H_suppressed
0.181183315810259 H_suppressed
0.0582236353554121 Balance
0.197163486878276 Balance
0.31276129805262 H_suppressed
0.328517026298866 St2_dominance
0.0326305939977133 St1_dominance
0.21638923888678 Balance
0.314456182001897 St1_dominance
0.0894355865078326 Balance
0.145125724049873 Balance
